superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,qualiteSousSol,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées
1436,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1436.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,49.145708160000005,2.0,TA,Fin,TA,Attchd,2008.0,133.40876544,0,GasA,Ex,1Story,1707,1,Gd,Lvl,Gtl,742.5739987200001,Inside,27.432,IR1,0,20,FV,0.0,None,No Miscellaneous feature,0,10,Somerst,11.24126784,5,7,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,133.40876544,AllPub,0.0,2008,2009,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1402,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1402.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,58.064400000000006,2.0,TA,RFn,TA,Attchd,2008.0,130.25006208000002,0,GasA,Ex,1Story,1708,1,Gd,Lvl,Gtl,802.6822656,Inside,21.9456,Reg,0,20,FV,0.0,None,No Miscellaneous feature,0,5,Somerst,11.70578304,5,7,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,7,130.25006208000002,AllPub,19.045123200000003,2008,2008,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1530,0,0,No alley access,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1530.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,91.41659136,3.0,TA,RFn,TA,Attchd,2008.0,142.1416512,0,GasA,Ex,1Story,1709,1,Gd,Lvl,Gtl,1171.1357222400002,Inside,34.1376,IR1,0,20,FV,120.0,Stone,No Miscellaneous feature,0,5,Somerst,12.63481344,5,9,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,142.1416512,AllPub,19.695444480000003,2007,2008,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1448,0,0,No alley access,2,1Fam,TA,No,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1348.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,64.28890368,2.0,TA,RFn,TA,Attchd,2006.0,134.52360192,0,GasA,Ex,1Story,1710,1,Gd,Lvl,Gtl,696.7728000000001,Inside,22.86,Reg,0,20,FV,238.0,Stone,No Miscellaneous feature,0,6,Somerst,13.0064256,5,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,127.46297088,AllPub,0.0,2006,2007,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
909,886,0,No alley access,3,1Fam,Gd,No,682.0,0.0,GLQ,Unf,1.0,0.0,Ex,218.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,72.65017728000001,3.0,TA,Fin,TA,Attchd,2006.0,166.7609568,1,GasA,Ex,2Story,1711,1,Gd,Lvl,Gtl,985.05093312,Inside,25.6032,Reg,0,60,FV,121.0,Stone,No Miscellaneous feature,0,7,Somerst,4.1806368,5,8,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,8,83.61273600000001,AllPub,15.607710720000002,2006,2006,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1836,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1836.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,48.03087168,2.0,TA,Fin,TA,Attchd,2009.0,170.56998144000002,0,GasA,Ex,1Story,1712,1,Gd,Lvl,Gtl,754.8372,Corner,19.812,Reg,0,20,FV,288.0,BrkFace,No Miscellaneous feature,0,10,Somerst,16.258032,5,8,Y,0,No Pool,CompShg,Hip,Partial,,New,0,Pave,8,170.56998144000002,AllPub,0.0,2008,2009,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1662,0,0,No alley access,3,1Fam,TA,No,1430.0,0.0,GLQ,Unf,1.0,0.0,Gd,222.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,Gd,1,PConc,2,Typ,66.05406144,3.0,TA,RFn,TA,Attchd,2006.0,154.40485248000002,0,GasA,Ex,1Story,1713,1,Ex,Lvl,Gtl,987.0948,Inside,25.908,Reg,0,20,FV,0.0,None,No Miscellaneous feature,0,3,Somerst,11.1483648,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,153.47582208,AllPub,15.607710720000002,2006,2007,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1553,0,0,No alley access,3,1Fam,TA,No,771.0,360.0,GLQ,ALQ,1.0,0.0,Gd,422.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,Wd Shng,No Fence,No Fireplace,0,PConc,2,Typ,54.62698752,2.0,TA,RFn,TA,Attchd,2003.0,144.27842112000002,0,GasA,Ex,1Story,1714,1,Gd,Lvl,Gtl,811.60095744,Inside,20.7264,IR1,0,20,FV,0.0,None,No Miscellaneous feature,0,8,Somerst,8.17546752,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,144.27842112000002,AllPub,17.837383680000002,2003,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
812,841,0,No alley access,3,1Fam,TA,No,410.0,0.0,GLQ,Unf,1.0,0.0,Gd,402.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,58.34310912,2.0,TA,RFn,TA,Attchd,2003.0,153.56872512,1,GasA,Ex,2Story,1715,1,Gd,Lvl,Gtl,755.0230060800001,Inside,19.812,IR1,0,60,FV,0.0,None,No Miscellaneous feature,0,3,Somerst,4.1806368,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,75.43726848,AllPub,0.0,2003,2003,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.05147116800214,-93.64495042989307,"42.05147116800214, -93.64495042989307"
1218,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1218.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,53.512151040000006,2.0,TA,RFn,TA,Detchd,2007.0,113.15590272,1,GasA,Ex,1Story,1716,1,Gd,Lvl,Gtl,892.3336992000001,Corner,24.384,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,4,SawyerW,16.536741120000002,6,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,113.15590272,AllPub,0.0,2007,2007,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1141,0,0,No alley access,3,1Fam,Gd,No,54.0,0.0,GLQ,Unf,1.0,0.0,Gd,1087.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,44.96507136,2.0,TA,RFn,TA,Detchd,2006.0,106.00236864,1,GasA,Ex,1Story,1717,1,Gd,Lvl,Gtl,696.7728000000001,Inside,19.2024,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,6,SawyerW,0.0,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,106.00236864,AllPub,16.90835328,2006,2006,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1158,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1158.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,107.58172032,1,GasA,Ex,1Story,1718,1,Gd,Lvl,Gtl,696.7728000000001,Inside,19.2024,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,8,SawyerW,4.645152,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,107.58172032,AllPub,0.0,2004,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
871,941,0,No alley access,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Gd,835.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,44.407653120000006,2.0,TA,RFn,TA,BuiltIn,2004.0,168.34030848,1,GasA,Ex,2Story,1719,1,Gd,Lvl,Gtl,987.37350912,Corner,29.260800000000003,IR1,0,60,RL,0.0,None,No Miscellaneous feature,0,1,SawyerW,8.45417664,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,77.5740384,AllPub,13.56384384,2004,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1512,0,0,No alley access,3,1Fam,TA,Gd,516.0,774.0,BLQ,Rec,0.0,0.0,Gd,222.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,78.50306880000001,3.0,TA,RFn,TA,Attchd,2004.0,140.46939648,0,GasA,Ex,1Story,1720,1,Gd,Lvl,Gtl,942.12972864,Inside,23.1648,IR1,0,20,RL,264.0,BrkFace,No Miscellaneous feature,0,1,SawyerW,3.3445094400000004,5,8,Y,0,No Pool,Tar&Grv,Gable,Normal,,WD,0,Pave,6,140.46939648,AllPub,19.5096384,2004,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1114,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1114.0,Y,RRAe,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,53.512151040000006,2.0,TA,Unf,TA,Detchd,2005.0,103.49398656,1,GasA,Ex,1Story,1721,1,Gd,Lvl,Gtl,1214.42853888,Inside,19.2024,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,5,SawyerW,9.47611008,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,103.49398656,AllPub,23.03995392,2004,2005,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1114,0,0,No alley access,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1114.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,1,Typ,0.0,0.0,No Garage,No Garage,No Garage,No Garage,0.0,103.49398656,1,GasA,Ex,1Story,1722,1,Gd,Lvl,Gtl,1214.42853888,Inside,19.2024,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,8,SawyerW,3.62321856,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,103.49398656,AllPub,0.0,2004,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1114,0,0,No alley access,3,1Fam,TA,No,836.0,0.0,GLQ,Unf,1.0,0.0,Gd,278.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,53.512151040000006,2.0,TA,Unf,TA,Detchd,2004.0,103.49398656,0,GasA,Ex,1Story,1723,1,Gd,Lvl,Gtl,1156.6428480000002,Inside,18.288,Reg,0,20,RL,0.0,None,No Miscellaneous feature,0,6,SawyerW,3.901927680000001,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,103.49398656,AllPub,0.0,2003,2004,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1450,0,0,No alley access,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1450.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,73.20759552,3.0,TA,RFn,TA,Attchd,2008.0,134.709408,0,GasA,Ex,1Story,1724,1,Gd,Lvl,Gtl,680.79347712,Inside,18.5928,Reg,0,20,RL,140.0,BrkFace,No Miscellaneous feature,0,2,SawyerW,8.63998272,5,7,Y,0,No Pool,CompShg,Gable,Partial,,New,0,Pave,6,134.709408,AllPub,0.0,2008,2009,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
913,1209,0,No alley access,4,1Fam,TA,No,637.0,0.0,GLQ,Unf,1.0,0.0,Gd,276.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,TA,1,PConc,2,Typ,51.93279936,2.0,TA,RFn,TA,Attchd,1997.0,197.14025088,1,GasA,Ex,2Story,1725,1,Gd,Lvl,Gtl,1067.64173568,CulDSac,13.1064,IR1,0,60,RL,132.0,BrkFace,No Miscellaneous feature,0,4,SawyerW,6.874824960000001,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,84.82047552,AllPub,0.0,1996,1997,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
833,897,0,No alley access,3,1Fam,Gd,No,52.0,364.0,GLQ,Rec,0.0,0.0,Gd,400.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,HdBoard,HdBoard,No Fence,No Fireplace,0,PConc,2,Typ,49.05280512,2.0,TA,RFn,TA,Attchd,1992.0,160.72225920000002,1,GasA,Ex,2Story,1726,1,Gd,Lvl,Gtl,715.6321171200001,Inside,21.336,Reg,0,60,RL,0.0,None,No Miscellaneous feature,0,11,SawyerW,8.45417664,6,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,168,Pave,6,75.80888064,AllPub,0.0,1992,1992,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
1332,0,0,No alley access,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1332.0,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,ImStucc,No Fence,No Fireplace,0,PConc,2,Typ,50.35344768,2.0,TA,RFn,TA,Attchd,1990.0,123.74684928,0,GasA,Gd,1Story,1727,1,Gd,Lvl,Gtl,666.5793120000001,Inside,15.24,Reg,0,120,RL,0.0,None,No Miscellaneous feature,0,2,SawyerW,5.574182400000001,5,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,123.74684928,AllPub,0.0,1990,1991,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
754,786,0,No alley access,3,1Fam,TA,No,36.0,596.0,LwQ,GLQ,1.0,0.0,Gd,122.0,Y,RRAe,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,No Fence,No Fireplace,0,PConc,2,Typ,45.9870048,2.0,TA,RFn,TA,Attchd,1994.0,143.0706816,1,GasA,Ex,2Story,1728,1,Gd,Lvl,Gtl,846.25379136,Inside,21.336,Reg,0,60,RL,0.0,None,No Miscellaneous feature,0,10,SawyerW,2.97289728,5,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,70.04889216000001,AllPub,13.0064256,1994,1994,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
698,702,0,No alley access,3,1Fam,TA,No,331.0,0.0,Rec,Unf,0.0,0.0,Gd,345.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,2,Typ,43.1999136,2.0,TA,RFn,TA,Attchd,1986.0,130.064256,1,GasA,TA,2Story,1729,1,TA,Lvl,Gtl,954.48583296,CulDSac,21.03812727272728,IR1,0,60,RL,141.0,BrkFace,No Miscellaneous feature,0,7,SawyerW,4.4593459200000005,7,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,62.802455040000005,AllPub,0.0,1986,1986,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
964,918,0,No alley access,4,Duplex,No Basement,No Basement,0.0,0.0,No Basement,No Basement,0.0,0.0,No Basement,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Shng,No Fence,TA,2,Slab,2,Typ,56.85666048,2.0,TA,Unf,TA,Attchd,1981.0,174.84352128,0,GasA,TA,2Story,1730,2,TA,Lvl,Gtl,766.4500800000001,Inside,22.86,Reg,0,90,RL,0.0,None,No Miscellaneous feature,0,5,SawyerW,0.0,7,6,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,8,0.0,AllPub,0.0,1981,1981,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.705565728274664,-91.4093598448185,"40.705565728274664, -91.4093598448185"
980,0,0,No alley access,3,1Fam,TA,No,68.0,884.0,LwQ,BLQ,1.0,0.0,TA,28.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,MnPrv,No Fireplace,0,CBlock,1,Typ,37.161216,2.0,TA,Unf,TA,Detchd,1969.0,91.0449792,0,GasA,Gd,1Story,1731,1,TA,Lvl,Gtl,905.80464,Inside,19.2024,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,11,Sawyer,2.60128512,5,5,Y,0,No Pool,CompShg,Hip,Normal,,WD,0,Pave,5,91.0449792,AllPub,0.0,1962,1962,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
864,0,0,No alley access,3,1Fam,TA,No,660.0,0.0,GLQ,Unf,1.0,0.0,TA,204.0,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,No Fence,No Fireplace,0,CBlock,1,Typ,68.00502528,2.0,TA,Unf,TA,Detchd,1982.0,80.26822656,0,GasA,Ex,1Story,1732,1,TA,Lvl,Gtl,789.5829369600001,Corner,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,6,Sawyer,28.98574848,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,80.26822656,AllPub,0.0,1961,1961,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
864,0,0,No alley access,2,1Fam,TA,No,864.0,0.0,BLQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Plywood,No Fence,No Fireplace,0,CBlock,1,Typ,40.8773376,1.0,TA,Unf,TA,Attchd,1961.0,80.26822656,0,GasA,TA,1Story,1733,1,TA,Lvl,Gtl,843.4667001600001,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,7,Sawyer,0.0,5,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,5,80.26822656,AllPub,14.678680320000002,1961,1961,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
1020,0,0,No alley access,3,1Fam,TA,No,544.0,0.0,Rec,Unf,0.0,0.0,TA,480.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,MnPrv,No Fireplace,0,CBlock,2,Typ,26.756075520000003,1.0,TA,Unf,TA,Attchd,1965.0,94.7611008,0,GasA,Gd,1Story,1734,1,TA,Lvl,Gtl,865.4847206400001,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,5,Sawyer,0.0,5,5,Y,0,No Pool,CompShg,Gable,Family,,Oth,0,Pave,5,95.13271296,AllPub,15.88641984,1965,1965,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
912,0,0,No alley access,3,1Fam,TA,No,624.0,0.0,ALQ,Unf,1.0,0.0,TA,288.0,Y,RRAe,Norm,SBrkr,0,Gd,Gd,Plywood,Plywood,GdWo,No Fireplace,0,CBlock,1,Typ,27.870912,1.0,TA,RFn,TA,Attchd,1963.0,84.72757248,0,GasA,Ex,1Story,1735,1,Gd,Lvl,Gtl,723.8075846400001,Inside,21.03812727272728,IR1,0,20,RL,0.0,None,No Miscellaneous feature,0,10,Sawyer,0.0,8,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,84.72757248,AllPub,0.0,1963,1995,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
912,0,0,No alley access,3,1Fam,TA,No,140.0,590.0,LwQ,BLQ,0.0,1.0,TA,182.0,Y,Feedr,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,No Fence,No Fireplace,0,CBlock,1,Typ,23.41156608,1.0,TA,Unf,TA,Attchd,1962.0,84.72757248,0,GasA,Gd,1Story,1736,1,TA,Lvl,Gtl,664.256736,Inside,19.812,Reg,0,20,RL,60.0,BrkFace,No Miscellaneous feature,0,10,Sawyer,0.0,6,5,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,84.72757248,AllPub,0.0,1962,1962,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,40.69662226615848,-91.35459374622498,"40.69662226615848, -91.35459374622498"
2014,0,255,No alley access,2,1Fam,Gd,Gd,1733.0,92.0,ALQ,Rec,1.0,0.0,Gd,189.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,VinylSd,VinylSd,MnPrv,Gd,2,CBlock,2,Maj1,80.26822656,3.0,TA,RFn,TA,Attchd,1980.0,187.10672256,0,GasA,Gd,1Story,1737,1,Gd,Low,Gtl,1456.3480550400002,Inside,21.03812727272728,IR1,0,20,RL,115.0,BrkFace,No Miscellaneous feature,0,4,Veenker,0.0,8,8,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,6,187.10672256,AllPub,42.92120448,1980,1980,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.04180709605563,-93.6490898164628,"42.04180709605563, -93.6490898164628"
975,780,0,No alley access,3,1Fam,TA,No,601.0,216.0,GLQ,ALQ,0.0,1.0,Gd,158.0,Y,Norm,Norm,SBrkr,0,Gd,Gd,VinylSd,VinylSd,GdPrv,TA,1,PConc,2,Typ,48.68119296,2.0,TA,Unf,TA,Attchd,1991.0,163.04483520000002,1,GasA,Ex,2Story,1738,1,Gd,Lvl,Gtl,1110.09842496,Inside,21.03812727272728,Reg,0,60,RL,196.0,BrkFace,No Miscellaneous feature,0,7,NoRidge,5.574182400000001,8,7,Y,0,No Pool,CompShg,Gable,Normal,,WD,0,Pave,7,90.580464,AllPub,46.63732608,1991,2008,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771"
